285000, 0.01672, 0.02
286000, 0.01637, 0.02
287000, 0.01724, 0.02
288000, 0.01781, 0.02
289000, 0.01611, 0.02
290000, 0.01659, 0.02
291000, 0.01646, 0.02
292000, 0.01671, 0.02
293000, 0.01532, 0.02
294000, 0.01632, 0.02
295000, 0.01709, 0.02
296000, 0.01639, 0.02
297000, 0.01677, 0.02
298000, 0.01559, 0.02
299000, 0.01641, 0.02
300000, 0.01689, 0.02
301000, 0.01687, 0.02
302000, 0.01566, 0.02
303000, 0.01621, 0.02
304000, 0.01630, 0.02
305000, 0.01644, 0.02
306000, 0.01621, 0.02
307000, 0.01610, 0.02
308000, 0.01617, 0.02
309000, 0.01694, 0.02
310000, 0.01676, 0.02
311000, 0.01588, 0.02
312000, 0.01550, 0.02
313000, 0.01641, 0.02
314000, 0.01583, 0.02
315000, 0.01573, 0.02
316000, 0.01605, 0.02
317000, 0.01602, 0.02
318000, 0.01661, 0.02
319000, 0.01569, 0.02
320000, 0.01654, 0.02
321000, 0.01582, 0.02
322000, 0.01599, 0.02
323000, 0.01636, 0.02
324000, 0.01624, 0.02
325000, 0.01592, 0.02
326000, 0.01580, 0.02
327000, 0.01635, 0.02
328000, 0.01545, 0.02
329000, 0.01585, 0.02
330000, 0.01572, 0.02
331000, 0.01581, 0.02
332000, 0.01616, 0.02
333000, 0.01650, 0.02
334000, 0.01526, 0.02
335000, 0.01624, 0.02
336000, 0.01584, 0.02
337000, 0.01600, 0.02
338000, 0.01605, 0.02
339000, 0.01482, 0.02
340000, 0.01562, 0.02
341000, 0.01592, 0.02
342000, 0.01497, 0.02
343000, 0.01659, 0.02
344000, 0.01565, 0.02
345000, 0.01658, 0.02
346000, 0.01603, 0.02
347000, 0.01553, 0.02
348000, 0.01541, 0.02
349000, 0.01531, 0.02
350000, 0.01580, 0.02
351000, 0.01603, 0.02
352000, 0.01651, 0.02
353000, 0.01642, 0.02
354000, 0.01608, 0.02
355000, 0.01560, 0.02
356000, 0.01574, 0.02
357000, 0.01615, 0.02
358000, 0.01593, 0.02
359000, 0.01612, 0.02
360000, 0.01622, 0.02
361000, 0.01582, 0.02
362000, 0.01580, 0.02
363000, 0.01577, 0.02
364000, 0.01570, 0.02
365000, 0.01561, 0.02
366000, 0.01561, 0.02
367000, 0.01504, 0.02
368000, 0.01572, 0.02
369000, 0.01558, 0.02
370000, 0.01573, 0.02
371000, 0.01567, 0.02
372000, 0.01570, 0.02
373000, 0.01563, 0.02
374000, 0.01615, 0.02
375000, 0.01538, 0.02
376000, 0.01546, 0.02
377000, 0.01547, 0.02
378000, 0.01544, 0.02
379000, 0.01502, 0.02
380000, 0.01592, 0.02
381000, 0.01520, 0.02
382000, 0.01504, 0.02
383000, 0.01566, 0.02
384000, 0.01524, 0.02
385000, 0.01590, 0.02
386000, 0.01501, 0.02
387000, 0.01507, 0.02
388000, 0.01587, 0.02
389000, 0.01510, 0.02
390000, 0.01589, 0.02
391000, 0.01571, 0.02
392000, 0.01511, 0.02
393000, 0.01546, 0.02
394000, 0.01523, 0.02
395000, 0.01531, 0.02
396000, 0.01547, 0.02
397000, 0.01590, 0.02
398000, 0.01536, 0.02
399000, 0.01565, 0.02
400000, 0.01548, 0.02
401000, 0.01515, 0.02
402000, 0.01524, 0.02
403000, 0.01557, 0.02
404000, 0.01496, 0.02
405000, 0.01497, 0.02
406000, 0.01553, 0.02
407000, 0.01552, 0.02
408000, 0.01542, 0.02
409000, 0.01512, 0.02
410000, 0.01513, 0.02
411000, 0.01514, 0.02
412000, 0.01470, 0.02
413000, 0.01542, 0.02
414000, 0.01517, 0.02
415000, 0.01549, 0.02
416000, 0.01576, 0.02
417000, 0.01569, 0.02
418000, 0.01440, 0.02
419000, 0.01496, 0.02
420000, 0.01481, 0.02
421000, 0.01457, 0.02
422000, 0.01540, 0.02
423000, 0.01519, 0.02
424000, 0.01591, 0.02
425000, 0.01585, 0.02
426000, 0.01511, 0.02
427000, 0.01501, 0.02
428000, 0.01443, 0.02
429000, 0.01483, 0.02
430000, 0.01597, 0.02
431000, 0.01429, 0.002
432000, 0.01523, 0.002
433000, 0.01466, 0.002
434000, 0.01429, 0.002
435000, 0.01473, 0.002
436000, 0.01451, 0.002
437000, 0.01410, 0.002
438000, 0.01438, 0.002
439000, 0.01365, 0.002
440000, 0.01397, 0.002
441000, 0.01393, 0.002
442000, 0.01393, 0.002
443000, 0.01371, 0.002
444000, 0.01351, 0.002
445000, 0.01395, 0.002
446000, 0.01399, 0.002
447000, 0.01385, 0.002
448000, 0.01435, 0.002
449000, 0.01347, 0.002
450000, 0.01410, 0.002
451000, 0.01403, 0.002
452000, 0.01372, 0.002
453000, 0.01347, 0.002
454000, 0.01373, 0.002
455000, 0.01398, 0.002
456000, 0.01367, 0.002
457000, 0.01338, 0.002
458000, 0.01402, 0.002
459000, 0.01419, 0.002
460000, 0.01307, 0.002
461000, 0.01429, 0.002
462000, 0.01441, 0.002
463000, 0.01340, 0.002
464000, 0.01326, 0.002
465000, 0.01385, 0.002
466000, 0.01360, 0.002
467000, 0.01463, 0.002
468000, 0.01320, 0.002
469000, 0.01426, 0.002
470000, 0.01364, 0.002
471000, 0.01391, 0.002
472000, 0.01341, 0.002
473000, 0.01365, 0.002
474000, 0.01319, 0.002
475000, 0.01307, 0.002
476000, 0.01382, 0.002
477000, 0.01382, 0.002
478000, 0.01374, 0.002
479000, 0.01320, 0.002
480000, 0.01346, 0.002
481000, 0.01382, 0.002
482000, 0.01354, 0.002
483000, 0.01339, 0.002
484000, 0.01366, 0.002
485000, 0.01321, 0.002
486000, 0.01395, 0.002
487000, 0.01376, 0.002
488000, 0.01387, 0.002
489000, 0.01374, 0.002
490000, 0.01340, 0.002
491000, 0.01371, 0.002
492000, 0.01409, 0.002
493000, 0.01405, 0.002
494000, 0.01349, 0.002
495000, 0.01320, 0.002
496000, 0.01324, 0.002
497000, 0.01323, 0.002
498000, 0.01354, 0.002
499000, 0.01447, 0.002
500000, 0.01374, 0.002
501000, 0.01386, 0.002
502000, 0.01334, 0.002
503000, 0.01310, 0.002
504000, 0.01323, 0.002
505000, 0.01305, 0.002
506000, 0.01294, 0.002
507000, 0.01404, 0.002
508000, 0.01327, 0.002
509000, 0.01318, 0.002
510000, 0.01353, 0.002
511000, 0.01378, 0.002
512000, 0.01301, 0.002
513000, 0.01379, 0.002
514000, 0.01291, 0.002
515000, 0.01359, 0.002
516000, 0.01320, 0.002
517000, 0.01298, 0.002
518000, 0.01368, 0.002
519000, 0.01344, 0.002
520000, 0.01341, 0.002
521000, 0.01234, 0.002
522000, 0.01343, 0.002
523000, 0.01398, 0.002
524000, 0.01360, 0.002
525000, 0.01328, 0.002
526000, 0.01277, 0.002
527000, 0.01312, 0.002
528000, 0.01352, 0.002
529000, 0.01327, 0.002
530000, 0.01273, 0.002
531000, 0.01265, 0.002
532000, 0.01371, 0.002
533000, 0.01364, 0.002
534000, 0.01289, 0.002
535000, 0.01258, 0.002
536000, 0.01347, 0.002
537000, 0.01349, 0.002
538000, 0.01375, 0.002
539000, 0.01308, 0.002
540000, 0.01358, 0.002
541000, 0.01359, 0.002
542000, 0.01324, 0.002
543000, 0.01318, 0.002
544000, 0.01318, 0.002
545000, 0.01321, 0.002
546000, 0.01341, 0.002
547000, 0.01311, 0.002
548000, 0.01379, 0.002
549000, 0.01322, 0.002
550000, 0.01320, 0.002
551000, 0.01440, 0.002
552000, 0.01324, 0.002
553000, 0.01349, 0.002
554000, 0.01304, 0.002
555000, 0.01338, 0.002
556000, 0.01366, 0.002
557000, 0.01324, 0.002
558000, 0.01308, 0.002
559000, 0.01344, 0.002
560000, 0.01325, 0.002
561000, 0.01321, 0.002
562000, 0.01374, 0.002
563000, 0.01326, 0.002
564000, 0.01345, 0.002
565000, 0.01301, 0.002
566000, 0.01353, 0.002
567000, 0.01294, 0.002
568000, 0.01349, 0.002
569000, 0.01293, 0.002
570000, 0.01315, 0.002
571000, 0.01341, 0.002
572000, 0.01354, 0.002
573000, 0.01372, 0.002
574000, 0.01302, 0.002
575000, 0.01337, 0.002
576000, 0.01332, 0.002
577000, 0.01309, 0.002
578000, 0.01320, 0.002
579000, 0.01342, 0.002
580000, 0.01378, 0.002
581000, 0.01313, 0.002
582000, 0.01321, 0.002
583000, 0.01303, 0.002
584000, 0.01322, 0.002
585000, 0.01291, 0.002
586000, 0.01330, 0.002
587000, 0.01310, 0.002
588000, 0.01253, 0.002
589000, 0.01348, 0.002
590000, 0.01284, 0.002
591000, 0.01306, 0.002
592000, 0.01336, 0.002
593000, 0.01271, 0.002
594000, 0.01348, 0.002
595000, 0.01380, 0.002
596000, 0.01304, 0.002
597000, 0.01285, 0.002
598000, 0.01310, 0.002
599000, 0.01337, 0.002
600000, 0.01301, 0.002
601000, 0.01339, 0.002
602000, 0.01284, 0.002
603000, 0.01288, 0.002
604000, 0.01313, 0.002
605000, 0.01304, 0.002
606000, 0.01310, 0.002
607000, 0.01315, 0.002
608000, 0.01352, 0.002
609000, 0.01358, 0.002
610000, 0.01374, 0.002
611000, 0.01271, 0.002
612000, 0.01311, 0.002
613000, 0.01286, 0.002
614000, 0.01328, 0.002
615000, 0.01374, 0.002
616000, 0.01268, 0.002
617000, 0.01307, 0.002
618000, 0.01307, 0.002
619000, 0.01367, 0.002
620000, 0.01324, 0.002
621000, 0.01344, 0.002
622000, 0.01297, 0.002
623000, 0.01305, 0.002
624000, 0.01298, 0.002
625000, 0.01283, 0.002
626000, 0.01362, 0.002
627000, 0.01309, 0.002
628000, 0.01228, 0.002
629000, 0.01279, 0.002
630000, 0.01281, 0.002
631000, 0.01292, 0.002
632000, 0.01340, 0.002
633000, 0.01325, 0.002
634000, 0.01308, 0.002
635000, 0.01321, 0.002
636000, 0.01273, 0.002
637000, 0.01260, 0.002
638000, 0.01347, 0.002
639000, 0.01267, 0.002
640000, 0.01332, 0.002
641000, 0.01272, 0.002
642000, 0.01331, 0.002
643000, 0.01320, 0.002
644000, 0.01304, 0.002
645000, 0.01307, 0.002
646000, 0.01319, 0.002
647000, 0.01298, 0.002
648000, 0.01316, 0.002
649000, 0.01344, 0.002
650000, 0.01309, 0.002
651000, 0.01332, 0.002
652000, 0.01337, 0.002
653000, 0.01254, 0.002
654000, 0.01372, 0.002
655000, 0.01294, 0.002
656000, 0.01292, 0.002
657000, 0.01261, 0.002
658000, 0.01261, 0.002
659000, 0.01325, 0.002
660000, 0.01345, 0.002
661000, 0.01328, 0.002
662000, 0.01261, 0.002
663000, 0.01347, 0.002
664000, 0.01338, 0.002
665000, 0.01339, 0.002
666000, 0.01364, 0.002
667000, 0.01254, 0.002
668000, 0.01357, 0.002
669000, 0.01260, 0.002
670000, 0.01317, 0.002
671000, 0.01346, 0.002
672000, 0.01334, 0.002
673000, 0.01285, 0.002
674000, 0.01297, 0.002
675000, 0.01289, 0.002
676000, 0.01314, 0.002
677000, 0.01334, 0.002
678000, 0.01257, 0.002
679000, 0.01282, 0.002
680000, 0.01320, 0.002
681000, 0.01287, 0.002
682000, 0.01288, 0.002
683000, 0.01356, 0.002
684000, 0.01282, 0.002
685000, 0.01346, 0.002
686000, 0.01284, 0.002
687000, 0.01327, 0.002
688000, 0.01318, 0.002
689000, 0.01337, 0.002
690000, 0.01267, 0.002
691000, 0.01284, 0.002
692000, 0.01280, 0.002
693000, 0.01286, 0.002
694000, 0.01289, 0.002
695000, 0.01267, 0.002
696000, 0.01295, 0.002
697000, 0.01260, 0.002
698000, 0.01284, 0.002
699000, 0.01301, 0.002
700000, 0.01265, 0.002
701000, 0.01301, 0.002
702000, 0.01292, 0.002
703000, 0.01330, 0.002
704000, 0.01271, 0.002
705000, 0.01319, 0.002
706000, 0.01313, 0.002
707000, 0.01286, 0.002
708000, 0.01246, 0.002
709000, 0.01227, 0.002
710000, 0.01340, 0.002
711000, 0.01236, 0.002
712000, 0.01332, 0.002
713000, 0.01301, 0.002
714000, 0.01303, 0.002
715000, 0.01279, 0.002
716000, 0.01374, 0.002
717000, 0.01283, 0.002
718000, 0.01313, 0.002
719000, 0.01277, 0.002
720000, 0.01304, 0.002
721000, 0.01353, 0.002
722000, 0.01321, 0.002
723000, 0.01275, 0.002
724000, 0.01273, 0.002
725000, 0.01350, 0.002
726000, 0.01323, 0.002
727000, 0.01331, 0.002
728000, 0.01256, 0.002
729000, 0.01367, 0.002
730000, 0.01263, 0.002
731000, 0.01252, 0.001
732000, 0.01265, 0.001
733000, 0.01283, 0.001
734000, 0.01308, 0.001
735000, 0.01268, 0.001
736000, 0.01255, 0.001
737000, 0.01251, 0.001
738000, 0.01282, 0.001
739000, 0.01347, 0.001
740000, 0.01307, 0.001
741000, 0.01277, 0.001
742000, 0.01336, 0.001
743000, 0.01272, 0.001
744000, 0.01277, 0.001
745000, 0.01286, 0.001
746000, 0.01259, 0.001
747000, 0.01362, 0.001
748000, 0.01282, 0.001
749000, 0.01284, 0.001
750000, 0.01312, 0.001
751000, 0.01266, 0.001
752000, 0.01251, 0.001
753000, 0.01350, 0.001
754000, 0.01299, 0.001
755000, 0.01268, 0.001
756000, 0.01305, 0.001
757000, 0.01218, 0.001
758000, 0.01277, 0.001
759000, 0.01238, 0.001
760000, 0.01301, 0.001
761000, 0.01343, 0.001
762000, 0.01325, 0.001
763000, 0.01258, 0.001
764000, 0.01323, 0.001
765000, 0.01290, 0.001
766000, 0.01234, 0.001
767000, 0.01348, 0.001
768000, 0.01295, 0.001
769000, 0.01267, 0.001
770000, 0.01249, 0.001
771000, 0.01299, 0.001
772000, 0.01270, 0.001
773000, 0.01231, 0.001
774000, 0.01260, 0.001
775000, 0.01253, 0.001
776000, 0.01274, 0.001
777000, 0.01303, 0.001
778000, 0.01257, 0.001
779000, 0.01327, 0.001
780000, 0.01284, 0.001
781000, 0.01264, 0.001
782000, 0.01265, 0.001
783000, 0.01319, 0.001
784000, 0.01266, 0.001
785000, 0.01270, 0.001
786000, 0.01269, 0.001
787000, 0.01228, 0.001
788000, 0.01328, 0.001
789000, 0.01324, 0.001
790000, 0.01333, 0.001
791000, 0.01207, 0.001
792000, 0.01289, 0.001
793000, 0.01277, 0.001
794000, 0.01251, 0.001
795000, 0.01290, 0.001
796000, 0.01268, 0.001
797000, 0.01284, 0.001
798000, 0.01307, 0.001
799000, 0.01225, 0.001
800000, 0.01309, 0.001
801000, 0.01325, 0.001
802000, 0.01293, 0.001
803000, 0.01288, 0.001
804000, 0.01279, 0.001
805000, 0.01254, 0.001
806000, 0.01346, 0.001
807000, 0.01345, 0.001
808000, 0.01286, 0.001
809000, 0.01258, 0.001
810000, 0.01312, 0.001
811000, 0.01305, 0.001
812000, 0.01285, 0.001
813000, 0.01285, 0.001
814000, 0.01287, 0.001
815000, 0.01230, 0.001
816000, 0.01267, 0.001
817000, 0.01341, 0.001
818000, 0.01233, 0.001
819000, 0.01276, 0.001
820000, 0.01309, 0.001
821000, 0.01305, 0.001
822000, 0.01265, 0.001
823000, 0.01274, 0.001
824000, 0.01239, 0.001
825000, 0.01310, 0.001
826000, 0.01268, 0.001
827000, 0.01316, 0.001
828000, 0.01259, 0.001
829000, 0.01260, 0.001
830000, 0.01257, 0.001
831000, 0.01315, 0.001
832000, 0.01255, 0.001
833000, 0.01316, 0.001
834000, 0.01205, 0.001
835000, 0.01209, 0.001
836000, 0.01260, 0.001
837000, 0.01310, 0.001
838000, 0.01295, 0.001
839000, 0.01289, 0.001
840000, 0.01296, 0.001
841000, 0.01231, 0.001
842000, 0.01297, 0.001
843000, 0.01290, 0.001
844000, 0.01218, 0.001
845000, 0.01281, 0.001
846000, 0.01270, 0.001
847000, 0.01277, 0.001
848000, 0.01227, 0.001
849000, 0.01273, 0.001
850000, 0.01275, 0.001
851000, 0.01334, 0.001
852000, 0.01320, 0.001
853000, 0.01296, 0.001
854000, 0.01262, 0.001
855000, 0.01197, 0.001
856000, 0.01287, 0.001
857000, 0.01245, 0.001
858000, 0.01261, 0.001
859000, 0.01266, 0.001
860000, 0.01253, 0.001
861000, 0.01290, 0.001
862000, 0.01229, 0.001
863000, 0.01274, 0.001
864000, 0.01280, 0.001
865000, 0.01274, 0.001
866000, 0.01303, 0.001
867000, 0.01203, 0.001
868000, 0.01278, 0.001
869000, 0.01286, 0.001
870000, 0.01233, 0.001
871000, 0.01252, 0.001
872000, 0.01265, 0.001
873000, 0.01237, 0.001
874000, 0.01297, 0.001
875000, 0.01303, 0.001
876000, 0.01273, 0.001
877000, 0.01244, 0.001
878000, 0.01273, 0.001
879000, 0.01264, 0.001
880000, 0.01276, 0.001
881000, 0.01308, 0.001
882000, 0.01314, 0.001
883000, 0.01277, 0.001
884000, 0.01290, 0.001
885000, 0.01208, 0.001
886000, 0.01335, 0.001
887000, 0.01323, 0.001
888000, 0.01270, 0.001
889000, 0.01280, 0.001
890000, 0.01260, 0.001
891000, 0.01273, 0.001
892000, 0.01219, 0.001
893000, 0.01297, 0.001
894000, 0.01255, 0.001
895000, 0.01255, 0.001
896000, 0.01301, 0.001
897000, 0.01322, 0.001
898000, 0.01192, 0.001
899000, 0.01283, 0.001
900000, 0.01276, 0.001
901000, 0.01223, 0.001
902000, 0.01269, 0.001
903000, 0.01248, 0.001
904000, 0.01235, 0.001
905000, 0.01324, 0.001
906000, 0.01253, 0.001
907000, 0.01254, 0.001
908000, 0.01206, 0.001
909000, 0.01241, 0.001
910000, 0.01286, 0.001
911000, 0.01227, 0.001
912000, 0.01263, 0.001
913000, 0.01334, 0.001
914000, 0.01295, 0.001
915000, 0.01269, 0.001
916000, 0.01239, 0.001
917000, 0.01305, 0.001
918000, 0.01251, 0.001
919000, 0.01292, 0.001
920000, 0.01225, 0.001
921000, 0.01274, 0.001
922000, 0.01306, 0.001
923000, 0.01263, 0.001
924000, 0.01232, 0.001
925000, 0.01187, 0.001
926000, 0.01284, 0.001
927000, 0.01280, 0.001
928000, 0.01222, 0.001
929000, 0.01290, 0.001
930000, 0.01270, 0.001
931000, 0.01210, 0.001
932000, 0.01256, 0.001
933000, 0.01236, 0.001
934000, 0.01296, 0.001
935000, 0.01220, 0.001
936000, 0.01270, 0.001
937000, 0.01273, 0.001
938000, 0.01284, 0.001
939000, 0.01267, 0.001
940000, 0.01258, 0.001
941000, 0.01224, 0.001
942000, 0.01319, 0.001
943000, 0.01239, 0.001
944000, 0.01252, 0.001
945000, 0.01273, 0.001
946000, 0.01271, 0.001
947000, 0.01270, 0.001
948000, 0.01249, 0.001
949000, 0.01320, 0.001
950000, 0.01236, 0.001
951000, 0.01290, 0.001
952000, 0.01342, 0.001
953000, 0.01240, 0.001
954000, 0.01273, 0.001
955000, 0.01268, 0.001
956000, 0.01268, 0.001
957000, 0.01263, 0.001
958000, 0.01287, 0.001
959000, 0.01340, 0.001
960000, 0.01267, 0.001
961000, 0.01288, 0.001
962000, 0.01291, 0.001
963000, 0.01252, 0.001
964000, 0.01263, 0.001
965000, 0.01254, 0.001
966000, 0.01268, 0.001
967000, 0.01277, 0.001
968000, 0.01228, 0.001
969000, 0.01279, 0.001
970000, 0.01247, 0.001
971000, 0.01256, 0.001
972000, 0.01276, 0.001
973000, 0.01293, 0.001
974000, 0.01244, 0.001
975000, 0.01264, 0.001
976000, 0.01246, 0.001
977000, 0.01291, 0.001
978000, 0.01243, 0.001
979000, 0.01259, 0.001
980000, 0.01208, 0.001
981000, 0.01247, 0.001
982000, 0.01251, 0.001
983000, 0.01271, 0.001
984000, 0.01258, 0.001
985000, 0.01286, 0.001
986000, 0.01271, 0.001
987000, 0.01248, 0.001
988000, 0.01304, 0.001
989000, 0.01274, 0.001
990000, 0.01297, 0.001
991000, 0.01238, 0.001
992000, 0.01277, 0.001
993000, 0.01237, 0.001
994000, 0.01226, 0.001
995000, 0.01261, 0.001
996000, 0.01264, 0.001
997000, 0.01196, 0.001
998000, 0.01197, 0.001
999000, 0.01275, 0.001
